title,introduction,link,price,booking_date,rating_star,rating_count,country,cities,source
【台灣在地設計品牌】六四設計光影迴旋手環一日銀匠手作體驗,"台灣在地銀飾設計品牌 ART64 六四設計，品牌創立於 2002 年。
Art Sixty-Four 來自 Art Successful 諧音，以優雅的白、紫色與黑色為店內色調基底，期待能製造讓人久待的玩銀空間兼具賞心悅目的氛圍。
多年以來，從事設計開發自有品牌飾品、銀飾客製化訂製、金工技術教學，以及一日手作體驗等專業服務。
每一件店內的設計商品都堅持以手工製造，每一個銀飾創作都代表著創作者對藝術的感受、設計的獨特，用心詮釋出每一份帶有故事性的銀飾，相信能藉由銀飾帶給體驗者自信及發自內心的祝福。",https://www.kkday.com/zh-tw/product/27343,2656,20220308,4.89,9,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
冬季限定 台灣南投 | 廬山精英野溪溫泉一日遊 | 台中出發,現在預訂KKday精英野溪溫泉一日遊，帶你深入廬山，體驗泰雅族原住民休息秘境，放下身心疲勞，好好享受大自然美景。,https://www.kkday.com/zh-tw/product/125936,1250,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]}]","[{'id': 'A01-001-00002', 'name': '台中'}, {'id': 'A01-001-00012', 'name': '南投'}]",KKday
澎湖｜海洋途徑潛水｜四天三夜初階潛水考照課程,想成為一名真正的潛水員去更深的海底探險，體驗潛水已經無法滿足你探索海洋的慾望？ 透過 KKday 訂購四天三夜初階潛水考照課程，在專業教練的引導下，扎實的學習潛水學科知識以及水課練習 5 支氣瓶，讓你能夠去世界各地探索大海。,https://www.kkday.com/zh-tw/product/101277,14800,20220314,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00019', 'name': '澎湖'}]}]","[{'id': 'A01-001-00019', 'name': '澎湖'}]",KKday
台灣墾丁｜PADI 自由潛水課程｜台灣潛水 FREEDIVING Course,PADI 自由潛水員課程 FREEDIVING Course，PADI 自由潛水課程，針對休閒自由潛水而設計。培養基本的靜態閉氣、動態平潛、攀繩下潛以及恆重下潛知識與技巧，包含基本入水姿勢、基本技巧、潛水安全和潛伴制度。自由潛水會涉及較深的閉氣潛水，讓初學者能運用裝備和生理、心理技巧，在安全教練的指導範圍內潛水。,https://www.kkday.com/zh-tw/product/115886,15000,20220308,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00016', 'name': '墾丁'}]}]","[{'id': 'A01-001-00016', 'name': '墾丁'}]",KKday
台灣雲林｜台西海口生活館 SUP,現在預訂 KKday 雲林台西海口生活館 SUP，一起來體驗最新流行的 SUP 立式划槳，可以躺著划、坐著划、趴著划，同時欣賞周遭的生態景觀，適合闔家大小一同參與，讓您學習、玩樂一次滿足！,https://www.kkday.com/zh-tw/product/101340,1800,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00013', 'name': '雲林'}]}]","[{'id': 'A01-001-00013', 'name': '雲林'}]",KKday
台北 her spa｜100% 日式毛孔潔淨保養體驗（男女皆可）,獨具特色引進 100% 日式毛孔潔淨專門保養課程，不分性別皆可體驗，讓前來 her spa 的客人不到一小時就能容光煥發。依照男性、女性不同膚質進行不同療程與保養，讓肌膚感覺更光滑、白皙，毛孔也會比較通透，拍照不需要開美肌就自然擁有。,https://www.kkday.com/zh-tw/product/32290,2000,20220308,5,1,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
人文生態探索之旅｜宜蘭太平山一日遊｜台北＆宜蘭出發｜4 人同行優惠 NT$100,現在預訂宜蘭太平山生態之旅，專業中文、日語導覽，帶你從台北＆宜蘭出發！走訪如仙境般的太平山，探訪最美的見晴懷古步道，沿途享受大自然芬多精，讓你療癒心靈、徹底放鬆,https://www.kkday.com/zh-tw/product/116040,1299,20220326,5,1,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00017', 'name': '宜蘭'}]}]","[{'id': 'A01-001-00017', 'name': '宜蘭'}]",KKday
墾丁南灣｜衝浪體驗課程（含接送）｜保證成團,讓阿飛帶你一同感受墾丁南灣大海的波濤洶湧，輕鬆體驗南台灣的逍遙快活，在這邊，你可以乘風波浪跟著我們體驗海上站立的快感，與海來場零距離的接觸。,https://www.kkday.com/zh-tw/product/116397,1500,20220310,5,1,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00016', 'name': '墾丁'}]}]","[{'id': 'A01-001-00016', 'name': '墾丁'}]",KKday
台灣花蓮｜香蕉林道秘境越野機車｜免費市區接送/免費租汽機車,現在透過KKday預訂花蓮香蕉林道越野機車，花蓮市區免費接送，亦有提供 24h 免費租機車、汽車，讓您輕鬆省錢暢遊！跟著教練穿梭在大片香蕉林裡沿著林道蜿蜒而上，觀賞花東縱谷與太平洋，適合好友一起享受奔馳的快感。,https://www.kkday.com/zh-tw/product/22217,1899,20220309,3,1,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台北天母｜ RBF飛行前拆除｜電車駕駛員模擬體驗,現在預訂 RBF 飛行前拆除電車駕駛員體驗，不需駕照即可體驗開電車的夢想，成為心目中的列車長！搭乘電車時，駕駛員專注駕車的神情總是讓人嚮往，安全的乘車體驗，是讓人安心的旅遊的原因。即刻下訂讓 RBF 飛行前拆除帶你一起探索奧妙的電車風景！,https://www.kkday.com/zh-tw/product/114285,399,20220309,5,3,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
【網美IG旅遊】花蓮台東 3 日遊｜ 知本瑞穗雙溫泉＆池上伯朗大道自行車＆都歷海灘天空之鏡｜台北出發,現在預訂花蓮台東 3 日遊，帶你從台北出發！走訪台泥DAKA、「全臺灣最美的車站」多良車站、金剛大道及清水斷崖風景區，最新最潮最夯打卡點一次盡攬，享受旅遊的同時也將每趟旅程留下最美好的回憶！,https://www.kkday.com/zh-tw/product/101913,6000,20220316,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00018', 'name': '台東'}, {'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00018', 'name': '台東'}, {'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣花蓮｜龍貓森林秘境越野機車｜一人保證成團,現在透過KKday預訂花蓮龍貓森林秘境越野機車，在森林裡奔馳著越野機車，透過教練指導只要會騎腳踏車，新手也能輕鬆上路。可加購花蓮市區接送，不必擔心交通問題！,https://www.kkday.com/zh-tw/product/121067,1999,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣桃園 / 花蓮｜旗袍、獵裝租借體驗,KKday 提供桃園及花蓮復古獵裝和旗袍體驗，暢遊市區的名勝古蹟，租借旗袍含折扇和復古提包，到日治時期警察宿舍改建的七七藝文町喝咖啡、網美豆花店－漿府吃豆花，或慢活的穿梭在純樸的花蓮街道，體驗旗袍之美，拍下珍貴的旅行回憶。,https://www.kkday.com/zh-tw/product/23688,200,20220307,4.83,23,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00008', 'name': '桃園'}, {'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00008', 'name': '桃園'}, {'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣綠島 | SUP 水上立槳體驗,綠島 SUP 立式單槳體驗、專業教練帶領清澈水域體驗、美麗夕陽場浪漫回憶、安全又刺激的 SUP 立式單槳、體驗魚群共游、驚豔美麗珊瑚礁群、即刻訂購 KKday SUP 體驗海平面上認識綠島新的一面！,https://www.kkday.com/zh-tw/product/123170,1299,20220308,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00023', 'name': '綠島'}]}]","[{'id': 'A01-001-00023', 'name': '綠島'}]",KKday
【新北遊艇自駕】海上開趴｜淡水河高檔遊艇輕鬆自駕,"體驗遊艇駕駛不再是有錢人專屬的娛樂，也不用大費周章到國外找尋。在台北風光明媚、視野遼闊的淡水河，就能以超親民的價格體驗到，與親朋好友一同留下掌舵英姿、並在船上狂歡慶祝吧！

專業教練帶領您從基本技巧開始，逐步的了解遊艇運作原理，以及進階駕駛技巧。在平靜水域、以及萬全的安全裝備下，享受當掌舵船長、乘風破浪的樂趣！",https://www.kkday.com/zh-tw/product/38411,7300,20220309,5,3,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00006', 'name': '新北市'}]",KKday
台灣花蓮｜太魯閣文山綠水步道｜一人保證成團,現在透過KKday預訂花蓮太魯閣一日遊，一起前往探索太魯閣文山綠水步道，原始豐富的自然生態，沿途經過部落文化及日治時期遺址。可加購花蓮市區接送，不必擔心交通問題！,https://www.kkday.com/zh-tw/product/121156,2699,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣花蓮｜鯉魚潭獨木舟體驗｜一人保證成團,現在透過KKday預訂鯉魚潭獨木舟體驗，鯉魚潭依山傍水，擁有美麗的湖光山色，是花蓮必遊的景點之一。提供晨曦、上午、下午團三種時段給您自由選擇，在專業教練的帶領之下悠閒的划著獨木舟。可加購花蓮市區接送，不必擔心交通問題！,https://www.kkday.com/zh-tw/product/122003,1199,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣福隆 | 雙溪獨木舟體驗 | 古河道深度之旅,雙溪河北部水質潔淨河川獨木舟體驗，經田寮洋附近洪泛區、划著獨木舟刺激冒險小激流、愜意平潭、抵福隆出海口，體驗豐富水文航道、沿河觀察過境期候鳥、輕鬆愜意人文歷史生態導覽，KKday 立即下訂水上是也不一樣的雙溪、古河道深度之旅！,https://www.kkday.com/zh-tw/product/116248,1450,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00017', 'name': '宜蘭'}]}]","[{'id': 'A01-001-00017', 'name': '宜蘭'}]",KKday
台灣綠島 | PADI水肺潛水專業課程 | Sidemount Diver  側掛潛水員 & PADI 高氧Nitrox 潛水員證照課程 | 五星教練發展中心,在PADI 課程總監邱義峰Joe帶領下，提供完備 PADI 水肺潛水專業課程服務，燒島潛水度假中心 晉升為PADI 5 星教練發展中心及自由潛水中心、由專業 PADI 潛水教練專注於幫助學員從0到1學習潛水理論，熟練掌握潛水技巧，精進您的潛水技能，使您成為一名合格的PADI 潛水員，KKday 立即下訂潛游全世界！,https://www.kkday.com/zh-tw/product/115518,3500,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00023', 'name': '綠島'}]}]","[{'id': 'A01-001-00023', 'name': '綠島'}]",KKday
台灣花蓮｜親子踏溪＆荖溪瀑布野餐｜一人保證成團,現在透過KKday預訂花蓮踏溪野餐，輕鬆前往踏溪地點，沿途欣賞花東縱谷風情、享受溪邊野餐愜意，還驗親子交流、團隊互助樂趣。可加購花蓮市區接送，不必擔心交通問題！,https://www.kkday.com/zh-tw/product/121669,1899,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣花蓮｜台灣好行洄瀾東海岸線｜東海岸稱霸套票,現在預訂台灣花蓮｜，即可漫遊洄瀾東海岸線、玉長豐濱線以及花蓮賞鯨體驗！！花蓮的美一覽無遺，欣賞沿途風景輕鬆抵達知名景點，可自由選擇上下車地點，打造專屬自己的旅程！,https://www.kkday.com/zh-tw/product/123515,1599,20220321,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣包車新北一日遊 | 滿月圓國家森林遊樂區＆鶯歌老街 & 雲森瀑布,現在訂購新北包車旅遊帶你一天之內走訪滿月圓國家森林遊樂區、鶯歌老街等，從台北出發，欣賞陶瓷博物館的人文藝術、鶯歌老街內的各種美食文化，還可去滿月圓國家森林遊樂園區，享受森林浴。週末輕旅行即刻出發！,https://www.kkday.com/zh-tw/product/114357,4500,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00006', 'name': '新北市'}]",KKday
台灣金門 |  瓊林風華 太武山一日遊 |  瓊林& 太武山 | 金門市區出發,專業的司機與導遊帶領你深入金門的著名景點，行程及交通都不必煩惱，透過 KKday 的一日遊，輕鬆的遊覽瓊林及太武山！,https://www.kkday.com/zh-tw/product/19840,1300,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00020', 'name': '金門'}]}]","[{'id': 'A01-001-00020', 'name': '金門'}]",KKday
台灣新竹半日遊 | 新竹火車站&護城河&東門市場 | 城事小旅行深度導覽,新竹深度導覽、市區不只有小吃攤與廟宇，步行範圍內就能體會舊城區不同時期的商業聚落變化，穿梭街區巷弄，路線從新竹火車站為起點、漫步護城河，穿越市區最早的公有市場，跟隨著導覽員的腳步，細細品味解說感受在地人生活的變化，同時也了解新竹城區如何演變至當代的面貌,https://www.kkday.com/zh-tw/product/104989,200,20220312,5,1,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00009', 'name': '新竹'}]}]","[{'id': 'A01-001-00009', 'name': '新竹'}]",KKday
新北貢寮｜澳底外礁金銀島 SUP 體驗,現在訂購澳底外礁金銀島 SUP，海上燈塔登島逍遙遊，立式划槳SUP可以站著划、坐著划、趴著划，想體驗看看嗎？本活動在澳底沙灘舉行SUP，提供完整教學與下水體驗，適合新手初學；與親朋好友一同划著SUP，輕鬆欣賞海面下的景色，亦或是站在SUP上欣賞有獨特的海上燈塔跟礁石景觀享受海風吹拂的愜意感，適合上手的你利用SUP好好享受這遼闊的海洋風景。,https://www.kkday.com/zh-tw/product/115923,1500,20220501,5,2,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}]",KKday
台灣桃園觀星 | 慈湖 & 三民蝙蝠洞 & 角板山行館 & 復興丸山咖啡 & 基國派老教堂觀星 | 台北出發,KKday帶您從台北出發，造訪慈湖與角板山行館，喝杯復興丸山咖啡，最後再到基國派老教堂觀賞滿天星星，為完美的旅程劃下句點。,https://www.kkday.com/zh-tw/product/119409,1100,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00008', 'name': '桃園'}]}]","[{'id': 'A01-001-00001', 'name': '台北'}, {'id': 'A01-001-00008', 'name': '桃園'}]",KKday
台灣花蓮｜秘境生態溯溪｜免費市區接送/免費租汽機車,現在透過KKday預訂花蓮秘境生態溯溪，花蓮市區免費接送，亦有提供 24h 免費租機車、汽車，讓您輕鬆省錢暢遊！一起跟隨著專業的在地嚮導前往探索花蓮秘境，沿途欣賞生態奧秘，並且享受溯溪而上的樂趣,https://www.kkday.com/zh-tw/product/102467,1499,20220309,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00005', 'name': '花蓮'}]}]","[{'id': 'A01-001-00005', 'name': '花蓮'}]",KKday
台灣綠島 | PADI水肺潛水體驗 | 免證照、無經驗可 | 五星教練發展中心,綠島清澈海域體驗水肺潛水、免證照、無經驗可參與現場皆有專業教練一對一帶領體驗水肺潛水、裝備現場準備好，體驗魚群共游、驚豔美麗珊瑚礁群，立即下訂出發綠島體驗潛水行！,https://www.kkday.com/zh-tw/product/115028,2450,20220308,5,3,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00023', 'name': '綠島'}]}]","[{'id': 'A01-001-00023', 'name': '綠島'}]",KKday
台灣宜蘭 | 帆船體驗計畫 | 烏石港出發,宜蘭烏石港出發學習航海體驗海洋的美好、即刻啟程操縱著舵與帆船，感受著大自然所帶給帆船的影響及力量、透過航海冒險旅程中學習體驗、親自領略空氣動力學、流體力學、天文、地理、潮汐、機械、物理等知識、即刻起航 Go Sailing 一日航海帆船體驗計畫揚帆出發！,https://www.kkday.com/zh-tw/product/114526,7500,20220314,0,0,"[{'id': 'A01-001', 'name': '台灣', 'cities': [{'id': 'A01-001-00017', 'name': '宜蘭'}]}]","[{'id': 'A01-001-00017', 'name': '宜蘭'}]",KKday
